query_id,dam_size_gb,table_size_gb,migration_size_gb,migration_duration_ns
14,7.5,6.0,4.647855666466057,190870383.0
14,7.5,6.75,4.647855666466057,191041841.0
14,10.0,6.0,4.647855666466057,190980094.0
14,10.0,7.0,4.647855666466057,191178161.0
14,10.0,8.0,4.647855666466057,190986103.0
14,10.0,9.0,4.647855666466057,191036411.0
14,12.5,7.5,4.647855666466057,191204679.0
14,12.5,8.75,4.647855666466057,191248738.0
14,12.5,10.0,4.647855666466057,190966561.0
14,12.5,11.25,4.647855666466057,191028789.0
16,2.5,1.5,0.4531216798350215,58618423.0
16,2.5,1.75,0.4531216798350215,72311738.0
16,2.5,2.0,0.4531216798350215,81445888.0
16,2.5,2.25,0.4531216798350215,73201259.0
16,5.0,3.0,0.4531216798350215,88418069.0
16,5.0,3.5,0.4531216798350215,62272727.0
16,5.0,4.0,0.4531216798350215,78273780.0
16,5.0,4.5,0.4531216798350215,55801620.0
16,7.5,4.5,0.4531216798350215,79849593.0
16,7.5,5.25,0.4531216798350215,61379555.0
16,7.5,6.0,0.4531216798350215,62960449.0
16,7.5,6.75,0.4531216798350215,77708782.0
16,10.0,6.0,0.4531216798350215,84682538.0
16,10.0,7.0,0.4531216798350215,61286358.0
16,10.0,8.0,0.4531216798350215,92014226.0
16,10.0,9.0,0.4531216798350215,56216247.0
